6842	a thought provoking picture	1
6843	but arriving at a particularly dark moment in history , it offers flickering reminders of the ties that bind us	1
6844	director charles stone iii applies more detail to the film 's music than to the story line what 's best about drumline is its energy	1
6846	turturro is fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing reappearing acts	1
6847	director yu seems far more interested in gross out humor than in showing us well thought stunts or a car chase that we have n't seen 10,000 times	0
6848	average , at best , i 'm afraid	0
6849	this is a superior horror flick	1
6851	all in all , it 's a pretty good execution of a story that 's a lot richer than the ones hollywood action screenwriters usually come up with on their own	1
6852	it 's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins rock collision of acting styles and onscreen personas	1
6854	although i did n't hate this one , it 's not very good either	0
6855	cattaneo reworks the formula that made the full monty a smashing success but neglects to add the magic that made it all work	0
6856	a moving and not infrequently breathtaking film	1
6857	while the plot follows a predictable connect the dots course director john schultz colors the picture in some evocative shades	1
6859	with few respites , marshall keeps the energy humming , and his edits , unlike those in moulin rouge , are crisp and purposeful without overdoing it	1
6861	one of those unassuming films that sneaks up on you and stays with you long after you have left the theatre	1
6862	all of it works smoothly under the direction of spielberg , who does a convincing impersonation here of a director enjoying himself immensely	1
6863	a work that lacks both a purpose and a strong pulse	0
6864	a moving , if uneven , success	1
6865	it 's one thing to read about or rail against the ongoing and unprecedented construction project going on over our heads	0
6866	lrb a rrb real pleasure in its laid back way	1
6867	feels like pieces a bunch of other , better movies slapped together	0
6869	too contrived to be as naturally charming as it needs to be	0
6870	in no way original , or even all that memorable , but as downtown saturday matinee brain candy , it does n't disappoint	1
6872	after a while , the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop music history has been allowed to get wet , fuzzy and sticky	0
6873	a lot of fun , with an undeniable energy sparked by two actresses in their 50s working at the peak of their powers	1
6875	this is a nicely handled affair , a film about human darkness but etched with a light lrb yet unsentimental rrb touch	1
6876	a bland animated sequel that hardly seems worth the effort	0
6878	a limp eddie murphy vehicle that even he seems embarrassed to be part of	0
6880	though a capable thriller , somewhere along the way k 19 jettisoned some crucial drama	0
6881	it 's worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles with a film whose very subject is , quite pointedly , about the peril of such efforts	1
6882	in auteil 's less dramatic but equally incisive performance , he 's a charismatic charmer likely to seduce and conquer	1
6883	how many more times will indie filmmakers subject us to boring , self important stories of how horrible we are to ourselves and each other ?	0
6884	this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style	1
6886	` if you are in the mood for an intelligent weepy , it can easily worm its way into your heart '	1
6888	it 's supposed to be post feminist breezy but ends up as tedious as the chatter of parrots raised on oprah	0
6890	simple , poignant and leavened with humor , it 's a film that affirms the nourishing aspects of love and companionship	1
6891	at times , the movie looks genuinely pretty	1
6892	a deliberative account of a lifestyle characterized by its surface obsession one that typifies the delirium of post , pre , and extant stardom	1
6893	this is surely one of the most frantic , virulent and foul natured christmas season pics ever delivered by a hollywood studio	0
6896	returning director rob minkoff and screenwriter bruce joel rubin have done a fine job of updating white 's dry wit to a new age	1
6897	with zoe clarke williams 's lackluster thriller `` new best friend '' , who needs enemies ?	0
6898	just send it to cranky	0
6899	it 's secondary to american psycho but still has claws enough to get inside you and stay there for a couple of hours	1
6900	one of the funnier movies in town	1
6901	a terrific insider look at the star making machinery of tinseltown	1
6903	it is n't scary	0
6904	a preposterous , prurient whodunit	0
6905	they are what makes it worth the trip to the theatre	1
6907	an average kid empowerment fantasy with slightly above average brains	1
6908	instead of making his own style , director marcus adams just copies from various sources good sources , bad mixture	0
6909	the plot of the comeback curlers is n't very interesting actually , but what i like about men with brooms and what is kind of special is how the film knows what 's unique and quirky about canadians	1
6911	the movie is without intent	0
6912	the best thing about the movie is its personable , amusing cast	1
6913	here is a divine monument to a single man 's struggle to regain his life , his dignity and his music	1
6916	painful , horrifying and oppressively tragic , this film should not be missed	1
6917	take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112 minute length	0
6918	the script covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people	0
6920	a deliciously nonsensical comedy about a city coming apart at its seams	1
6922	if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever	0
6923	k 19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension	0
6924	it 's played in the most straight faced fashion , with little humor to lighten things up	0
6925	there is a fabric of complex ideas here , and feelings that profoundly deepen them	1
6926	although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women	1
6928	it 's a stunning lyrical work of considerable force and truth	1
6929	however it may please those who love movies that blare with pop songs , young science fiction fans will stomp away in disgust	0
6930	broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case	1
6931	although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists	1
6932	a very well made , funny and entertaining picture	1
6933	a valueless kiddie paean to pro basketball underwritten by the nba	0
6934	all the amped up tony hawk style stunts and thrashing rap metal ca n't disguise the fact that , really , we 've been here , done that	0
6936	there ought to be a directing license , so that ed burns can have his revoked	0
6937	a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love	1
6938	on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion	1
6939	macdowell , whose wifty southern charm has anchored lighter affairs brings an absolutely riveting conviction to her role	1
6940	the jabs it employs are short , carefully placed and dead center	1
6941	despite its title , punch drunk love is never heavy handed	1
6942	at once half baked and overheated	0
6943	this is a shameless sham , calculated to cash in on the popularity of its stars	0
6944	jason x is positively anti darwinian nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto pilot	0
6945	people cinema at its finest	1
6948	candid and comfortable a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work	1
6949	more romantic , more emotional and ultimately more satisfying than the teary eyed original	1
6950	it offers little beyond the momentary joys of pretty and weightless intellectual entertainment	0
6951	it 's a remarkably solid and subtly satirical tour de force	1
6952	coughs and sputters on its own postmodern conceit	0
6953	with virtually no interesting elements for an audience to focus on , chelsea walls is a triple espresso endurance challenge	0
6957	paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface	0
6958	american chai encourages rueful laughter at stereotypes only an indian american would recognize	0
6959	visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller coaster ride from innocence to experience without even a hint of that typical kiddie flick sentimentality	1
6960	directed in a paint by numbers manner	0
6961	the movie is dawn of the dead crossed with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second	0
6962	detox is ultimately a pointless endeavor	0
6963	despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults	0
6964	so unremittingly awful that labeling it a dog probably constitutes cruelty to canines	0
6965	i just loved every minute of this film	1
6966	the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live honed mimicry rises above the level of embarrassment	0
6967	to say this was done better in wilder 's some like it hot is like saying the sun rises in the east	0
6968	the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes	0
6969	they should have called it gutterball	0
6970	it 's a bit disappointing that it only manages to be decent instead of dead brilliant	0
6971	that 's a cheat	0
6972	the title not only describes its main characters , but the lazy people behind the camera as well	0
6973	i do n't think i laughed out loud once	0
6974	may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen	0
6975	taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes	0
6977	the movie fails to live up to the sum of its parts	0
6978	it 's just disappointingly superficial a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface	0
6979	here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep	0
6980	for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye opener	1
6981	if steven soderbergh 's ` solaris ' is a failure it is a glorious failure	1
6982	there 's a wickedly subversive bent to the best parts of birthday girl	1
6983	while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast paced comedy with quirks that might make the award winning coen brothers envious	1
6984	while lrb hill rrb has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film	0
6985	this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing	0
6986	the director knows how to apply textural gloss , but his portrait of sex as war is strictly sitcom	0
6987	lrb a rrb shapeless blob of desperate entertainment	0
6988	dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation	1
6989	an exhilarating futuristic thriller noir , minority report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order	1
6990	this film seems thirsty for reflection , itself taking on adolescent qualities	0
6991	from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie	0
6992	it has all the excitement of eating oatmeal	0
6993	the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87 minute take	0
6994	it all adds up to good fun	1
6995	`` the time machine '' is a movie that has no interest in itself	0
6996	something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously	1
6997	ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine	0
6998	the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth	0
6999	a coarse and stupid gross out	0
7000	cool ?	1
7002	a string of rehashed sight gags based in insipid vulgarity	0
7003	the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough	1
7004	it appears that something has been lost in the translation to the screen	0
7005	the second coming of harry potter is a film far superior to its predecessor	1
7008	despite the 2 d animation , the wild thornberrys movie makes for a surprisingly cinematic experience	1
7009	uses high comedy to evoke surprising poignance	1
7010	the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty	0
7011	an infectious cultural fable with a tasty balance of family drama and frenetic comedy	1
7012	like being trapped at a perpetual frat party how can something so gross be so boring ?	0
7013	feels too formulaic and too familiar to produce the transgressive thrills of early underground work	0
7014	a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences	1
7015	awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle '	1
7016	lrb a rrb n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s	1
7017	neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula	1
7018	seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness	1
7019	filmmakers who can deftly change moods are treasures and even marvels	1
7020	what 's surprising about full frontal is that despite its overt self awareness , parts of the movie still manage to break past the artifice and thoroughly engage you	1
7022	just as moving , uplifting and funny as ever	1
7023	the wild thornberrys movie is a jolly surprise	1
7024	exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling	1
7025	this movie is maddening	0
7026	not since freddy got fingered has a major release been so painful to sit through	0
7027	not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time	1
7028	another in your face wallow in the lower depths made by people who have never sung those blues	0
7030	allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker	1
7031	one of the most significant moviegoing pleasures of the year	1
7032	an occasionally funny , but overall limp , fish out of water story	0
7035	a wildly inconsistent emotional experience	0
7036	it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker	0
7038	if you dig on david mamet 's mind tricks rent this movie and enjoy !	1
7039	you wo n't like roger , but you will quickly recognize him	0
7040	delivers the same old same old , tarted up with latin flava and turned out by hollywood playas	0
7042	the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser beam eyes , which unfortunately do n't enable them to discern flimsy screenplays	0
7043	my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake	1
7044	an overemphatic , would be wacky , ultimately tedious sex farce	0
7045	but daphne , you 're too buff fred thinks he 's tough and velma wow , you 've lost weight !	0
7046	feels haphazard , as if the writers mistakenly thought they could achieve an air of frantic spontaneity by simply tossing in lots of characters doing silly stuff and stirring the pot	0
7047	the piquant story needs more dramatic meat on its bones	0
7050	a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self importance	0
7052	a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution	1
7054	a painfully funny ode to bad behavior	1
7055	featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results	1
7056	given how heavy handed and portent heavy it is , this could be the worst thing soderbergh has ever done	0
7057	has all the depth of a wading pool	0
7058	the fly on the wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu makers being a visible part of their work	1
7059	it 's just filler	0
7060	a deep and meaningful film	1
7061	sit through this one , and you wo n't need a magic watch to stop time your dvd player will do it for you	0
7062	holden caulfield did it better	0
7065	well nigh unendurable though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull	0
7066	there is no pleasure in watching a child suffer	0
7067	suffers from the lack of a compelling or comprehensible narrative	0
7068	lrb t rrb here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built in silliness of the whole affair defeats them	0
7071	the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end	1
7072	the film 's performances are thrilling	1
7073	a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz	1
7074	in all , this is a watchable movie that 's not quite the memorable experience it might have been	0
7075	affleck and jackson are good sparring partners	1
7076	it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows '	1
7077	with `` the bourne identity '' we return to the more traditional action genre	1
7080	lrb n s rrb directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage	1
7081	my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor	1
7082	if director michael dowse only superficially understands his characters , he does n't hold them in contempt	0
7083	whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting	0
7084	at its best , queen is campy fun like the vincent price horror classics of the '60s	1
7085	moretti 's compelling anatomy of grief and the difficult process of adapting to loss	0
7087	the end result is a film that 's neither	0
7088	scorsese does n't give us a character worth giving a damn about	0
7089	an artful , intelligent film that stays within the confines of a well established genre	1
7091	travels a fascinating arc from hope and euphoria to reality and disillusionment	1
7092	altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece	1
7093	an otherwise intense , twist and turn thriller that certainly should n't hurt talented young gaghan 's resume	1
7094	the story and structure are well honed	1
7095	has a lot of the virtues of eastwood at his best	1
7096	do n't be fooled by the impressive cast list eye see you is pure junk	0
7097	do not see this film	0
7098	a fast , funny , highly enjoyable movie	1
7099	this tenth feature is a big deal , indeed at least the third best , and maybe even a notch above the previous runner up , nicholas meyer 's star trek vi the undiscovered country	1
7100	a rewarding work of art for only the most patient and challenge hungry moviegoers	1
7101	due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality	0
7102	a by the numbers effort that wo n't do much to enhance the franchise	0
7103	enormously entertaining for moviegoers of any age	1
7104	thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men	1
7105	richard gere and diane lane put in fine performances as does french actor oliver martinez	1
7107	a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable	1
7108	an important movie , a reminder of the power of film to move us and to make us examine our values	1
7109	griffiths proves she 's that rare luminary who continually raises the standard of her profession	1
7110	an entertaining , colorful , action filled crime story with an intimate heart	1
7111	and that 's a big part of why we go to the movies	1
7112	the movie achieves as great an impact by keeping these thoughts hidden as lrb quills rrb did by showing them	1
7113	the film 's welcome breeziness and some unbelievably hilarious moments most portraying the idiocy of the film industry make it mostly worth the trip	1
7114	it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie	0
7115	a rarity among recent iranian films it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight	1
7116	while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer	1
7117	if your taste runs to ` difficult ' films you absolutely ca n't miss it	1
7118	the film 's tone and pacing are off almost from the get go	0
7119	the cold turkey would 've been a far better title	0
7120	it does nothing new with the old story , except to show fisticuffs in this sort of stop go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem	0
7121	two hours fly by opera 's a pleasure when you do n't have to endure intermissions and even a novice to the form comes away exhilarated	1
7122	hit and miss as far as the comedy goes and a big ole ' miss in the way of story	0
7123	mcconaughey 's fun to watch , the dragons are okay , not much fire in the script	1
7124	a gorgeous , high spirited musical from india that exquisitely blends music , dance , song , and high drama	1
7125	looks and feels like a project better suited for the small screen	0
7126	inside the film 's conflict powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat	1
7127	its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?	0
7128	the best film about baseball to hit theaters since field of dreams	1
7129	the vitality of the actors keeps the intensity of the film high , even as the strafings blend together	1
7130	the film may appear naked in its narrative form but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine	1
7131	there are simply too many ideas floating around part farce , part sliding doors , part pop video and yet failing to exploit them	0
7133	it haunts , horrifies , startles and fascinates it is impossible to look away	1
7134	sacrifices the value of its wealth of archival foot age with its less than objective stance	0
7136	escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie	1
7137	the most compelling wiseman epic of recent years	1
7138	sam mendes has become valedictorian at the school for soft landings and easy ways out	0
7139	entertains by providing good , lively company	1
7140	just embarrassment and a vague sense of shame	0
7141	it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip	1
7142	it 's of the quality of a lesser harrison ford movie six days , seven nights , maybe , or that dreadful sabrina remake	0
7143	there is n't nearly enough fun here , despite the presence of some appealing ingredients	0
7144	it takes talent to make a lifeless movie about the most heinous man who ever lived	0
7145	impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly	0
7147	there are plot holes big enough for shamu the killer whale to swim through	0
7148	it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that	0
7149	manages to transcend the sex , drugs and show tunes plot into something far richer	1
7150	a smart , witty follow up	1
7151	it 's not the ultimate depression era gangster movie	0
7154	without non stop techno or the existential overtones of a kieslowski morality tale , maelstr m is just another winter sleepers	0
7155	the film tries too hard to be funny and tries too hard to be hip	0
7156	it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself	1
7157	turns potentially forgettable formula into something strangely diverting	1
7158	it 's also , clearly , great fun	1
7160	it 's like watching a nightmare made flesh	0
7162	it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that	0
7163	the mesmerizing performances of the leads keep the film grounded and keep the audience riveted	1
7164	belongs to daniel day lewis as much as it belongs to martin scorsese it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film	1
7166	for the most part stevens glides through on some solid performances and witty dialogue	1
7167	it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism	0
7168	it 's somewhat clumsy and too lethargically paced but its story about a mysterious creature with psychic abilities offers a solid build up , a terrific climax , and some nice chills along the way	0
7169	looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon '	1
7170	thekids will probably stay amused at the kaleidoscope of big , colorful characters	1
7171	i do n't mind having my heartstrings pulled , but do n't treat me like a fool	0
7173	not since tom cruise in risky business has an actor made such a strong impression in his underwear	1
7174	or doing last year 's taxes with your ex wife	0
7175	scooby dooby doo and shaggy too you both look and sound great	1
7176	may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation	1
7177	one of those energetic surprises , an original that pleases almost everyone who sees it	1
7178	does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces that raise the bar on stylized screen violence	0
7179	movie fans , get ready to take off the other direction	0
7181	for the most part , it 's a work of incendiary genius , steering clear of knee jerk reactions and quick solutions	1
7182	seldom has a movie so closely matched the spirit of a man and his work	1
7183	you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear	1
7185	this flick is about as cool and crowd pleasing as a documentary can get	1
7187	if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam	0
7188	director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand	1
7189	instead , he shows them the respect they are due	1
7191	a quiet treasure a film to be savored	1
7192	warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality	1
7193	it 's too self important and plodding to be funny , and too clipped and abbreviated to be an epic	0
7194	few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands	1
7195	the lower your expectations , the more you 'll enjoy it	0
7196	yes , dull	0
7197	that 's pure pr hype	0
7198	it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters	1
7199	a subtle and well crafted lrb for the most part rrb chiller	1
7200	that is a compliment to kuras and miller	1
7201	one of the more intelligent children 's movies to hit theaters this year	1
7202	for the most part , director anne sophie birot 's first feature is a sensitive , extraordinarily well acted drama	1
7203	it 's a beautiful madness	1
7204	stealing harvard is evidence that the farrelly bros peter and bobby and their brand of screen comedy are wheezing to an end , along with green 's half hearted movie career	0
7205	i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand	0
7206	a giggle inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar winners susan sarandon and goldie hawn	1
7207	the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate	0
7208	by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie	0
7209	his healthy sense of satire is light and fun	1
7210	a grimly competent and stolid and earnest military courtroom drama	1
7211	it moves quickly , adroitly , and without fuss it does n't give you time to reflect on the inanity and the cold war datedness of its premise	1
7212	part low rent godfather	0
7213	or emptying rat traps	0
7214	the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar winning sound and james horner 's rousing score make good use of the hefty audio system	1
7215	on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight ahead approach to creepiness	1
7218	offers much to enjoy and a lot to mull over in terms of love , loyalty and the nature of staying friends	1
7219	in execution , this clever idea is far less funny than the original , killers from space	0
7220	adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized	0
7221	so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! '	1
7222	professionally speaking , it 's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller	0
7223	this is not the undisputed worst boxing movie ever , but it 's certainly not a champion the big loser is the audience	0
7224	it 's another stale , kill by numbers flick , complete with blade thin characters and terrible , pun laden dialogue	0
7226	nothing 's at stake , just a twisty double cross you can smell a mile away still , the derivative nine queens is lots of fun	1
7227	drops you into a dizzying , volatile , pressure cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why	1
7228	while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr hill higher than he 's been in a while	1
7229	a delectable and intriguing thriller filled with surprises , read my lips is an original	1
7230	it does n't believe in itself , it has no sense of humor it 's just plain bored	0
7231	it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so	0
7232	the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships	0
7233	a warm , funny , engaging film	1
7234	uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity	1
7235	i thought my own watch had stopped keeping time as i slogged my way through clockstoppers	0
7236	lrb serry rrb wants to blend politics and drama , an admirable ambition	1
7238	the emotions are raw and will strike a nerve with anyone who 's ever had family trauma	1
7239	there seems to be no clear path as to where the story 's going , or how long it 's going to take to get there	0
7240	aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better	1
7241	by candidly detailing the politics involved in the creation of an extraordinary piece of music , lrb jones rrb calls our attention to the inherent conflict between commerce and creativity	1
7242	a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well detailed characters	1
7244	exciting and direct , with ghost imagery that shows just enough to keep us on our toes	1
7245	a superbly acted and funny gritty fable of the humanizing of one woman at the hands of the unseen forces of fate	1
7247	in a way , the film feels like a breath of fresh air , but only to those that allow it in	1
7248	green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project	0
7252	too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging the isle defies an easy categorization	0
7253	based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters	1
7255	even in its most tedious scenes , russian ark is mesmerizing	1
7257	you wonder why enough was n't just a music video rather than a full length movie	0
7259	chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama	0
7260	in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest	0
7262	fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away	1
7263	` easily my choice for one of the year 's best films '	1
7264	pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins	0
7265	it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction	0
7266	but it 's too long and too convoluted and it ends in a muddle	0
7268	outer space buffs might love this film , but others will find its pleasures intermittent	0
7269	rarely has so much money delivered so little entertainment	0
7271	a subject like this should inspire reaction in its audience the pianist does not	0
7272	routine , harmless diversion and little else	1
7273	not really bad so much as distasteful we need kidnapping suspense dramas right now like we need doomsday thrillers	0
7274	blanchett 's performance confirms her power once again	1
7275	this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world	1
7276	it ca n't decide if it wants to be a mystery thriller , a romance or a comedy	0
7277	while the ideas about techno saturation are far from novel , they 're presented with a wry dark humor	1
7278	the iditarod lasts for days this just felt like it did	0
7280	the volatile dynamics of female friendship is the subject of this unhurried , low key film that is so off hollywood that it seems positively french in its rhythms and resonance	1
7281	this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work	0
7282	it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull	0
7283	sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii era mississippi delta undermine this adaptation	0
7284	a film about a young man finding god that is accessible and touching to the marrow	1
7285	nonsensical , dull `` cyber horror '' flick is a grim , hollow exercise in flat scares and bad acting	0
7287	it proves quite compelling as an intense , brooding character study	1
7288	a romantic comedy enriched by a sharp eye for manners and mores	1
7289	nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay	0
7290	not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur	1
7291	though only 60 minutes long , the film is packed with information and impressions	1
7292	the character of zigzag is not sufficiently developed to support a film constructed around him	0
7295	too much of it feels unfocused and underdeveloped	0
7296	unfortunately , it 's not silly fun unless you enjoy really bad movies	0
7298	in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan	0
7299	cq 's reflection of artists and the love of cinema and self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors	1
7300	jones does offer a brutal form of charisma	1
7301	it provides an honest look at a community striving to anchor itself in new grounds	1
7302	not an objectionable or dull film it merely lacks everything except good intentions	0
7303	this is a good script , good dialogue , funny even for adults	1
7305	kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth	1
7306	is the time really ripe for a warmed over james bond adventure , with a village idiot as the 007 clone ?	0
7307	wince inducing dialogue , thrift shop costumes , prosthetic makeup by silly putty and kmart blue light special effects all conspire to test trekkie loyalty	0
